step,loss,lr,mask_entropy,slots_used,recon_min,recon_max,sec_per_step
6800,0.02085235862992704,0.00022193312262033552,0.15010406076908112,6,-1.0341672897338867,1.1290202140808105,0.13142330050468445
7000,0.019881671681068837,0.0002181204444107348,0.14569814503192902,6,-1.065252661705017,1.1253679990768433,0.13121796250343323
7200,0.020349045866169035,0.00021437326573071452,0.13210852444171906,6,-1.0490024089813232,1.0701515674591064,0.13135206699371338
7400,0.019121373053640128,0.000210690461337561,0.20223870873451233,6,-1.0751326084136963,1.0780441761016846,0.13112732887268067
7600,0.019675067467615007,0.00020707092531955677,0.14664791524410248,6,-1.0657215118408203,1.1083984375,0.13108849048614502
7800,0.018468769155442714,0.00020351357076388578,0.2112380564212799,6,-1.0431166887283325,0.9890009760856628,0.1308925974369049
8000,0.018044003136456013,0.0002000173294302435,0.15046784281730652,6,-1.021484375,1.0810546875,0.13106586456298827
8200,0.017993054427206515,0.0001965811514300546,0.1340435892343521,6,-1.0517578125,1.142714500427246,0.1310858714580536
8400,0.018601862238720058,0.0001932040049112009,0.16885638236999512,6,-1.1038118600845337,1.0556640625,0.13093840599060058
8600,0.017954375594854355,0.0001898848757481661,0.1472620666027069,6,-1.0537109375,1.1249916553497314,0.13087841033935546
8800,0.017817736053839326,0.00018662276723750321,0.1300705373287201,6,-1.0712890625,1.1347293853759766,0.13089251279830932
9000,0.017783355587162077,0.00018341669979853397,0.10732544958591461,6,-1.0830078125,1.122734785079956,0.13089176177978515
9200,0.01726590181235224,0.0001802657106791898,0.11248603463172913,6,-1.0498046875,1.029296875,0.13062469720840453
9400,0.016509266877546905,0.00017716885366690638,0.14651520550251007,6,-1.0012701749801636,1.090821385383606,0.13029608130455017
9600,0.01629801875911653,0.00017412519880448494,0.1233367919921875,6,-1.0562916994094849,1.041015625,0.13014940142631531
9800,0.01651677585206926,0.0001711338321108347,0.11839702725410461,6,-1.052734375,1.067526936531067,0.13005756258964538
10000,0.016558964061550795,0.00016819385530651305,0.15928801894187927,6,-1.0775521993637085,1.0247232913970947,0.12976330161094665
10200,0.01579678485635668,0.00016530438554398055,0.16277089715003967,6,-1.0195772647857666,1.0478515625,0.12968611478805542
10400,0.01580422915983945,0.00016246455514248992,0.1524936705827713,6,-1.03515625,1.0048828125,0.1296440279483795
10600,0.016032654237933458,0.00015967351132752987,0.12107820063829422,6,-1.0478515625,1.0712890625,0.12957390785217285
10800,0.015756149287335576,0.00015693041597474483,0.15973994135856628,6,-1.041148066520691,1.0888937711715698,0.12984759092330933
11000,0.01515337438788265,0.00015423444535825394,0.09775366634130478,6,-1.01171875,1.048828125,0.12996692180633546
11200,0.015201948890462518,0.00015158478990329397,0.0975547581911087,6,-1.0849609375,1.08984375,0.13006068348884584
11400,0.01473691179882735,0.00014898065394311152,0.10382393002510071,6,-1.0888671875,1.0477046966552734,0.1299571144580841
11600,0.014732767408713699,0.00014642125548003176,0.11398845165967941,6,-1.1590651273727417,1.0107421875,0.13031480312347413
11800,0.014570023487322033,0.00014390582595063194,0.1041792631149292,6,-1.0906351804733276,1.0755226612091064,0.13042994618415832
12000,0.014388152756728232,0.00014143360999494878,0.11072853952646255,6,-1.0256679058074951,1.029296875,0.13031261086463927
12200,0.014316315338946879,0.00013900386522965117,0.1439800262451172,6,-1.091796875,1.0747287273406982,0.130523841381073
12400,0.01426781770773232,0.00013661586202510918,0.08910763263702393,6,-1.0688453912734985,1.0361328125,0.1305291771888733
12600,0.014189768978394569,0.00013426888328629322,0.10718941688537598,6,-1.0438755750656128,1.0791015625,0.1304489243030548
12800,0.013988586789928377,0.0001319622242374372,0.11919433623552322,6,-1.0219528675079346,1.0328618288040161,0.1304236352443695
13000,0.013497818182222544,0.00012969519221040066,0.11389297246932983,6,-1.0498046875,1.0380859375,0.1303378677368164
13200,0.0137240269780159,0.00012746710643666735,0.10204045474529266,6,-0.9931640625,1.0440874099731445,0.13042105317115785
13400,0.013272514161653816,0.00012527729784291664,0.09463254362344742,6,-1.05078125,1.0693359375,0.1303064775466919
13600,0.013684593187645078,0.000123125108850107,0.10329122841358185,6,-1.0458984375,1.0537109375,0.13028520584106446
13800,0.012857382744550705,0.00012100989317601136,0.1008731871843338,6,-1.0851795673370361,1.033203125,0.12981270074844362
14000,0.013261656030081212,0.00011893101564114438,0.11748865991830826,6,-1.0380859375,0.9800214767456055,0.1297847843170166
14200,0.01332856213208288,0.00011688785197802415,0.11888612806797028,6,-1.028944969177246,1.001953125,0.129885972738266
14400,0.013459758977405726,0.00011487978864371039,0.10610820353031158,6,-1.0517578125,1.0224609375,0.13018828868865967
14600,0.012910649301484228,0.00011290622263556338,0.08678576350212097,6,-1.0058656930923462,1.0009765625,0.12997640967369078
14800,0.01280986740719527,0.00011096656131016779,0.12158937007188797,6,-1.0673041343688965,1.158098578453064,0.13012730956077576
15000,0.012433996652252971,0.00010906022220536738,0.0896432027220726,6,-1.0048828125,1.0340290069580078,0.130266215801239
15200,0.012630597860552371,0.00010718663286535726,0.1055058091878891,6,-1.0517578125,1.0732938051223755,0.13004594326019286
15400,0.01231912933755666,0.0001053452306687805,0.1692640781402588,6,-1.0567430257797241,1.0087890625,0.13004998683929445
15600,0.012228874836582691,0.00010353546265977839,0.09913523495197296,6,-1.0235884189605713,1.097509741783142,0.13027559876441955
15800,0.012289978112094105,0.00010175678538194289,0.10124996304512024,6,-1.07421875,1.044921875,0.13030203700065612
16000,0.012529364535585046,0.00010000866471512175,0.14430317282676697,6,-1.0314699411392212,1.0419921875,0.1302463710308075
16200,0.012290192022919654,9.829057571502728e-05,0.10457465052604675,6,-1.0214945077896118,0.9999819993972778,0.13030096411705017
16400,0.012548018745146692,9.660200245560044e-05,0.09459946304559708,6,-1.2167844772338867,1.0524221658706665,0.13057924270629884
16600,0.012243043640628457,9.494243787408305e-05,0.11351712048053741,6,-1.0546875,1.0548712015151978,0.1304643988609314
16800,0.012487765634432435,9.331138361875161e-05,0.10985089093446732,6,-1.029296875,1.0654296875,0.13031084299087525
17000,0.012224693512544037,9.170834989926701e-05,0.13617689907550812,6,-1.0181304216384888,1.0430138111114502,0.13035569667816163
