step,loss,lr,mask_entropy,slots_used,recon_min,recon_max,sec_per_step
200,0.23256894167512654,0.0001,1.7914677858352661,6,-1.061950922012329,0.8697396516799927,0.21151482582092285
400,0.07220587836578489,0.0001,1.7913296222686768,6,-1.0604828596115112,1.120214819908142,0.20152835607528685
600,0.059304696675390005,0.0001,1.791397213935852,6,-1.106069803237915,0.9931462407112122,0.20363876104354858
800,0.05862690798938274,0.0001,1.7915971279144287,6,-1.0878570079803467,1.0912281274795532,0.2078607213497162
1000,0.05631365712732077,0.0001,1.7915711402893066,6,-1.1736565828323364,1.0970145463943481,0.20973912954330445
1200,0.05608564417809248,0.0001,1.7916032075881958,6,-0.9720379114151001,1.0722976922988892,0.2114061450958252
1400,0.05541152028366923,0.0001,1.791671872138977,6,-1.0254169702529907,1.07517409324646,0.2122670006752014
1600,0.05520915865898132,0.0001,1.7916665077209473,6,-1.0695501565933228,1.0526784658432007,0.2123805344104767
1800,0.055693194437772035,0.0001,1.7917002439498901,6,-0.8609942197799683,1.0605406761169434,0.2124839425086975
2000,0.05590987514704466,0.0001,1.7916784286499023,6,-1.1764776706695557,0.9188423156738281,0.21237297654151915
2200,0.05656820740550757,0.0001,1.791685938835144,6,-0.864261269569397,1.047072172164917,0.21254225492477416
2400,0.054499200023710725,0.0001,1.7917141914367676,6,-1.053714394569397,1.0314275026321411,0.21237905979156493
2600,0.056252402048558,0.0001,1.791700839996338,6,-1.084008812904358,1.0019865036010742,0.21262333512306214
2800,0.055408446583896875,0.0001,1.7917195558547974,6,-1.0085694789886475,1.1588791608810425,0.21235778212547302
3000,0.05562459694221616,0.0001,1.7917273044586182,6,-1.0890170335769653,1.0599414110183716,0.21235302925109864
3200,0.054604600854218005,0.0001,1.7917261123657227,6,-1.0079602003097534,0.9983706474304199,0.21227200150489808
3400,0.056018050126731396,0.0001,1.79172682762146,6,-1.0636566877365112,0.9182008504867554,0.21237288236618043
3600,0.054764342550188305,0.0001,1.7917184829711914,6,-0.9900175333023071,1.0411231517791748,0.21230924487113953
3800,0.054159692991524934,0.0001,1.7917355298995972,6,-0.9245955944061279,1.0973334312438965,0.2122633910179138
4000,0.05456428172066808,0.0001,1.7917282581329346,6,-1.1217687129974365,1.0467326641082764,0.21246343731880188
4200,0.056238380782306197,0.0001,1.791725754737854,6,-1.052013635635376,1.097330093383789,0.21239902853965759
4400,0.05606588134542108,0.0001,1.7917193174362183,6,-1.1149811744689941,0.9345802068710327,0.21225427508354186
4600,0.0545313679985702,0.0001,1.791727900505066,6,-1.140857219696045,1.0320671796798706,0.2121400785446167
4800,0.05515558114275336,0.0001,1.791731595993042,6,-1.0143502950668335,1.0979835987091064,0.21196802616119384
5000,0.05535397231578827,0.0001,1.791719675064087,6,-1.109900951385498,1.0166215896606445,0.21180548906326294
5200,0.05523159021511674,0.0001,1.7917054891586304,6,-1.083007574081421,1.0905814170837402,0.2117541229724884
5400,0.05451942862942815,0.0001,1.7917072772979736,6,-1.164330005645752,1.1021069288253784,0.21195990562438966
5600,0.054329040944576266,0.0001,1.791682481765747,6,-1.025773048400879,1.1162179708480835,0.21161701202392577
5800,0.05458435647189617,0.0001,1.7914856672286987,6,-1.0514425039291382,1.0578089952468872,0.2113969123363495
6000,0.054316314924508335,0.0001,1.7904815673828125,6,-1.057246208190918,1.0103659629821777,0.2114614188671112
6200,0.052731335889548064,0.0001,1.7881488800048828,6,-0.8988670706748962,1.044778823852539,0.21151836156845094
6400,0.054202652908861636,0.0001,1.7578375339508057,6,-1.077483892440796,1.093064785003662,0.2113547945022583
6600,0.054446449540555476,0.0001,1.7411534786224365,6,-1.0273936986923218,1.1371002197265625,0.21077830195426941
6800,0.05295400656759739,0.0001,1.6871486902236938,6,-1.045440912246704,1.0664987564086914,0.21067827105522155
7000,0.05237091245129705,0.0001,1.5212594270706177,6,-1.009203314781189,1.0535871982574463,0.21094818115234376
7200,0.05318944930098951,0.0001,1.4763407707214355,6,-1.125334620475769,0.9508340358734131,0.21080177545547485
7400,0.05184619094245136,0.0001,1.448682188987732,6,-0.9888756275177002,0.9900921583175659,0.21103955388069154
7600,0.04726471623405814,0.0001,1.0692399740219116,6,-0.9906107187271118,1.0257368087768555,0.21161137223243714
7800,0.044719956964254376,0.0001,0.9701257348060608,6,-0.9828041195869446,0.973946213722229,0.21208068370819091
8000,0.04246706292964518,0.0001,0.5100564956665039,6,-1.0035187005996704,1.0505540370941162,0.21210865974426268
8200,0.03996257458813488,0.0001,0.45375877618789673,6,-0.915071964263916,1.0556174516677856,0.21221697092056274
8400,0.037844548132270575,0.0001,0.2817314863204956,6,-1.0217220783233643,1.0351687669754028,0.2122754728794098
8600,0.03621550302021206,0.0001,0.40348556637763977,6,-1.0734047889709473,1.0011271238327026,0.2123502790927887
8800,0.03232215138152242,0.0001,0.19573022425174713,6,-1.0362004041671753,1.1063543558120728,0.21227405905723573
9000,0.031232201401144265,0.0001,0.3817808926105499,6,-1.1327922344207764,1.0725643634796143,0.21238114595413207
9200,0.027714210669510065,0.0001,0.31160053610801697,6,-1.0732710361480713,1.0675045251846313,0.21221607208251952
9400,0.026741001987829804,0.0001,0.24065619707107544,6,-1.0459188222885132,0.9253753423690796,0.2122453999519348
9600,0.0259375414904207,0.0001,0.3631383776664734,6,-1.0625874996185303,1.0396062135696411,0.21217225551605223
9800,0.024808969162404538,0.0001,0.31489601731300354,6,-0.9701471924781799,0.8823791742324829,0.21205228090286254
10000,0.023767565106973053,0.0001,0.2460758090019226,6,-1.0919750928878784,1.0278708934783936,0.21214007139205932
10200,0.02310064919758588,0.0001,0.16120867431163788,6,-0.9063988924026489,0.9684314727783203,0.2123771846294403
10400,0.02337448043283075,0.0001,0.24786068499088287,6,-0.9637235403060913,1.058828353881836,0.21215344071388245
10600,0.02208755711559206,0.0001,0.14170092344284058,6,-1.0697203874588013,0.9380094408988953,0.21213314533233643
10800,0.02192084306385368,0.0001,0.28062188625335693,6,-0.9989640712738037,1.0410475730895996,0.21205137133598329
11000,0.021489430917426944,0.0001,0.15135866403579712,6,-0.9405711889266968,1.0223004817962646,0.21187680959701538
11200,0.02028378227725625,0.0001,0.22500064969062805,6,-1.010594367980957,0.9855369329452515,0.21166287183761598
11400,0.020300041078589858,0.0001,0.16742238402366638,6,-1.0630015134811401,1.05306077003479,0.21152117133140563
11600,0.02044512661639601,0.0001,0.1738923192024231,6,-0.9491308331489563,1.0589163303375244,0.21137864232063294
11800,0.01999913839623332,0.0001,0.1451106071472168,6,-1.0948116779327393,0.9142492413520813,0.2112176764011383
12000,0.01973581125959754,0.0001,0.16376076638698578,6,-1.061581015586853,1.0268553495407104,0.21146257042884828
12200,0.01950739588588476,0.0001,0.14801694452762604,6,-1.093228816986084,0.969899594783783,0.21159629702568053
12400,0.01940045877825469,0.0001,0.15882308781147003,6,-1.050046443939209,1.0717350244522095,0.21154170155525207
12600,0.01859624111093581,0.0001,0.1593593955039978,6,-1.1356490850448608,1.0430153608322144,0.21145678520202638
12800,0.01955111910123378,0.0001,0.12253318727016449,6,-1.104370355606079,1.0155603885650635,0.21149822115898131
13000,0.019517509578727187,0.0001,0.1344759166240692,6,-0.9995898008346558,0.9603309035301208,0.21124309539794922
13200,0.019338473272509874,0.0001,0.1377362310886383,6,-1.0012414455413818,1.0280327796936035,0.21150882244110109
13400,0.01839245965704322,0.0001,0.15210863947868347,6,-0.9968835115432739,0.9760313034057617,0.21170054912567138
13600,0.017814424368552864,0.0001,0.13542486727237701,6,-1.0621767044067383,1.0939959287643433,0.21217469334602357
13800,0.01802684151567519,0.0001,0.1209448054432869,6,-1.0495963096618652,1.0071882009506226,0.21233484148979187
14000,0.01836058871820569,0.0001,0.17098724842071533,6,-1.0204746723175049,1.0052040815353394,0.21253313183784484
14200,0.018744732849299908,0.0001,0.12784358859062195,6,-0.9647175073623657,1.071962833404541,0.21306246876716614
14400,0.01862361166626215,0.0001,0.12229619175195694,6,-1.0465412139892578,1.0350099802017212,0.2129056978225708
14600,0.017902001379989086,0.0001,0.13174282014369965,6,-1.0867019891738892,0.9922109842300415,0.2128859579563141
14800,0.01774091450497508,0.0001,0.12484567612409592,6,-1.0321784019470215,1.0418879985809326,0.21288570642471313
15000,0.01753011932130903,0.0001,0.13525551557540894,6,-1.0646952390670776,1.0392820835113525,0.21315221548080443
15200,0.017832415448501705,0.0001,0.12042567878961563,6,-0.9546828269958496,1.0567388534545898,0.21316442489624024
15400,0.016635253583081065,0.0001,0.18681541085243225,6,-1.0795024633407593,1.0874155759811401,0.21325573801994324
15600,0.017488128980621697,0.0001,0.10354410856962204,6,-1.0833961963653564,1.0424906015396118,0.21333238124847412
15800,0.017548950929194687,0.0001,0.12519550323486328,6,-1.009787678718567,0.920088529586792,0.21331413984298705
16000,0.01776731267105788,0.0001,0.11671935021877289,6,-0.9602432250976562,1.0313575267791748,0.21309155941009522
16200,0.01721035865601152,0.0001,0.15120527148246765,6,-1.0082600116729736,0.9904793500900269,0.2133811604976654
16400,0.01720321694854647,0.0001,0.1048712357878685,6,-1.0721163749694824,0.9900642037391663,0.21320953607559204
16600,0.01682648223359138,0.0001,0.12962964177131653,6,-1.1248350143432617,1.0196878910064697,0.21298336625099182
16800,0.01694257600232959,0.0001,0.10543167591094971,6,-1.049910545349121,1.098017930984497,0.21289201140403746
17000,0.016098440908826887,0.0001,0.11243962496519089,6,-1.0324060916900635,1.0307000875473022,0.21265950798988342
17200,0.016870559914968906,0.0001,0.10787447541952133,6,-1.0323797464370728,1.0371158123016357,0.21280346274375916
17400,0.016498657893389463,0.0001,0.20981286466121674,6,-1.0053013563156128,1.0183827877044678,0.21274868726730348
17600,0.016772077400237322,0.0001,0.13143283128738403,6,-0.985593855381012,1.0601551532745361,0.21266400337219238
17800,0.016506260703317822,0.0001,0.10591497272253036,6,-0.9230503439903259,1.0144047737121582,0.2127012765407562
18000,0.016193295824341477,0.0001,0.12149082869291306,6,-1.0608652830123901,1.062341332435608,0.21282122254371644
