step,loss,lr,mask_entropy,slots_used,recon_min,recon_max,sec_per_step
200,0.2325996844470501,0.0001,1.7914789915084839,6,-1.054892659187317,0.8673109412193298,0.21685991168022156
400,0.07204850636422634,0.0001,1.7913026809692383,6,-1.0740752220153809,1.134558916091919,0.2047247076034546
600,0.059305733535438776,0.0001,1.7914018630981445,6,-1.0948630571365356,1.0158694982528687,0.20787484169006348
800,0.05861767908558249,0.0001,1.791599154472351,6,-1.0946646928787231,1.0759326219558716,0.21030642628669738
1000,0.05630409242585301,0.0001,1.7915571928024292,6,-1.1759750843048096,1.0879040956497192,0.2113725483417511
1200,0.05603538058698177,0.0001,1.7916048765182495,6,-0.9637171626091003,1.0614104270935059,0.21217031717300416
1400,0.05542245920747518,0.0001,1.7916650772094727,6,-1.0314301252365112,1.063804030418396,0.21226039052009582
1600,0.05520002676174045,0.0001,1.7916715145111084,6,-1.060721755027771,1.0285733938217163,0.2125159466266632
1800,0.05540262140333652,0.0001,1.791700839996338,6,-0.8406216502189636,1.0235345363616943,0.2125135362148285
2000,0.05543031891807914,0.0001,1.7916698455810547,6,-1.1636857986450195,0.9666101932525635,0.21263752698898317
2200,0.05647740125656128,0.0001,1.791681170463562,6,-0.8908926248550415,1.0050415992736816,0.21283733367919921
2400,0.05455583762377501,0.0001,1.791717529296875,6,-1.0341722965240479,1.0116740465164185,0.2127983796596527
2600,0.056210280805826185,0.0001,1.7917113304138184,6,-1.071307897567749,1.008542776107788,0.21297948598861693
2800,0.055558549594134095,0.0001,1.7917170524597168,6,-1.041325569152832,1.1542717218399048,0.2125067162513733
3000,0.0556983764283359,0.0001,1.791728138923645,6,-1.1270486116409302,1.0484583377838135,0.2124730610847473
3200,0.05512980490922928,0.0001,1.7917325496673584,6,-1.0223050117492676,0.9988954663276672,0.212237788438797
3400,0.05592580582946539,0.0001,1.79172945022583,6,-1.0637327432632446,0.9488368034362793,0.21230153799057006
3600,0.05461724169552326,0.0001,1.791729211807251,6,-1.003647804260254,1.0168590545654297,0.2122738003730774
3800,0.05398141033947468,0.0001,1.7917364835739136,6,-0.971179723739624,1.097987174987793,0.21238537549972533
4000,0.054583921302109956,0.0001,1.7917301654815674,6,-1.0957928895950317,1.0114974975585938,0.21245523929595947
4200,0.056312613375484946,0.0001,1.7917275428771973,6,-1.1092681884765625,1.131638526916504,0.21235065937042236
4400,0.05566780749708414,0.0001,1.7917308807373047,6,-1.0917589664459229,0.9375201463699341,0.21230315446853637
4600,0.054424127358943225,0.0001,1.7917367219924927,6,-1.1765856742858887,0.9942042827606201,0.21224660634994508
4800,0.05544139171019197,0.0001,1.7917332649230957,6,-1.0258240699768066,1.1075276136398315,0.21213403105735779
5000,0.055121660139411686,0.0001,1.7917232513427734,6,-1.1042940616607666,1.0232435464859009,0.211963369846344
5200,0.05532571794465184,0.0001,1.7917215824127197,6,-1.0588860511779785,1.0797429084777832,0.2119070053100586
5400,0.054954821895807984,0.0001,1.79172945022583,6,-1.181467890739441,1.0929893255233765,0.2117418134212494
5600,0.054075094051659105,0.0001,1.7917180061340332,6,-1.0273836851119995,1.1146578788757324,0.2115286695957184
5800,0.05483480412513018,0.0001,1.7916836738586426,6,-1.043445348739624,1.0543527603149414,0.21106587767601012
6000,0.054982979260385034,0.0001,1.7910549640655518,6,-1.0489581823349,1.023616075515747,0.21073808431625365
6200,0.0528537218272686,0.0001,1.7856113910675049,6,-0.9293928742408752,1.08998703956604,0.2110392463207245
6400,0.053996271323412656,0.0001,1.7386431694030762,6,-1.1182585954666138,1.1123085021972656,0.21113082766532898
6600,0.05468305803835392,0.0001,1.7070835828781128,6,-1.0730623006820679,1.1170523166656494,0.21090256929397583
6800,0.052933020424097775,0.0001,1.5269458293914795,6,-1.0951483249664307,1.085195541381836,0.21069852948188783
7000,0.04969716895371676,0.0001,1.1507525444030762,6,-0.9715702533721924,1.11803138256073,0.21142653346061707
7200,0.046198229426518085,0.0001,0.661844789981842,6,-1.1367582082748413,0.9839407205581665,0.21231238603591918
7400,0.04382572427392006,0.0001,0.679731011390686,6,-0.9260703325271606,0.9939171671867371,0.2123960506916046
7600,0.039326124871149656,0.0001,0.6542618870735168,6,-1.0284379720687866,0.9965404868125916,0.21241065740585327
7800,0.03806075596250594,0.0001,0.6334244608879089,6,-1.024824619293213,1.0520938634872437,0.21240971922874452
8000,0.03414985210634768,0.0001,0.3723439574241638,6,-1.043275237083435,1.0985530614852905,0.21242370963096618
8200,0.03120012209750712,0.0001,0.2801801264286041,6,-0.9815186858177185,1.0573219060897827,0.21269439220428465
8400,0.03032976111397147,0.0001,0.17514893412590027,6,-1.0067715644836426,1.0255640745162964,0.2124396312236786
8600,0.029465218354016543,0.0001,0.37376710772514343,6,-1.1137287616729736,1.0874733924865723,0.21247201800346374
8800,0.02719860550016165,0.0001,0.16541770100593567,6,-1.0726715326309204,1.0089048147201538,0.2125158417224884
9000,0.026308041140437124,0.0001,0.40767309069633484,6,-1.023837924003601,1.0543615818023682,0.2125071132183075
9200,0.025320372716523706,0.0001,0.34764349460601807,6,-1.055639386177063,1.0455684661865234,0.2125026786327362
9400,0.024179697064682842,0.0001,0.2631317973136902,6,-0.9995662569999695,0.9697331786155701,0.21248450994491577
9600,0.023869627588428557,0.0001,0.2829212546348572,6,-1.0235955715179443,1.0245248079299927,0.212472642660141
9800,0.023592055309563875,0.0001,0.17738479375839233,6,-1.0327069759368896,0.9935514330863953,0.21251172661781312
10000,0.02281567595899105,0.0001,0.19825641810894012,6,-1.0611366033554077,1.020869255065918,0.21236061453819274
10200,0.022111232527531683,0.0001,0.1595953404903412,6,-0.97383713722229,0.9947184920310974,0.21250988960266112
10400,0.022016285858117043,0.0001,0.2357499748468399,6,-1.008225917816162,1.0767667293548584,0.21212698578834532
10600,0.021516734003089368,0.0001,0.15565401315689087,6,-1.0815575122833252,0.9813330173492432,0.21206218957901002
10800,0.02159105919767171,0.0001,0.2027861773967743,6,-0.9883161783218384,1.0226683616638184,0.2119073235988617
11000,0.02122394821140915,0.0001,0.24308834969997406,6,-1.0545951128005981,1.083724856376648,0.21181097865104676
11200,0.019794868086464704,0.0001,0.2832678556442261,6,-1.055538296699524,0.9691741466522217,0.21190878868103027
