step,loss,lr,mask_entropy,slots_used,recon_min,recon_max,sec_per_step
200,0.2667035397514701,3.178006124789194e-05,1.7907663583755493,6,-1.008015751838684,1.0074042081832886,0.2517834365367889
400,0.0843261719122529,5.014979523489762e-06,1.7908527851104736,6,-0.9768644571304321,0.9623289704322815,0.24428617358207702
600,0.08046243883669377,1.1788663126343487e-06,1.790813684463501,6,-1.0149855613708496,1.0211085081100464,0.2539291489124298
800,0.08001707576215267,3.6693436517854064e-07,1.7907519340515137,6,-1.008283019065857,1.0126209259033203,0.2616326594352722
1000,0.07948392095044256,1.4177900706357502e-07,1.7907655239105225,6,-1.0631039142608643,1.020063042640686,0.26335077166557314
1200,0.08008953381329775,6.528394941789921e-08,1.790722370147705,6,-1.0203524827957153,1.010972023010254,0.2632460689544678
1400,0.07956921841949224,3.4828710741822694e-08,1.7906898260116577,6,-1.0338482856750488,1.0190653800964355,0.2652920961380005
1600,0.07915894530713558,2.108871046499797e-08,1.790805697441101,6,-0.9453859925270081,0.9858373999595642,0.265508793592453
1800,0.07970666278153658,1.4266087144422755e-08,1.7908244132995605,6,-1.0375086069107056,0.9026950001716614,0.26347612857818603
2000,0.07914662018418311,1.064895303090158e-08,1.7908146381378174,6,-0.977928876876831,1.0431853532791138,0.2633401834964752
2200,0.07952458720654249,8.683430559612507e-09,1.7908697128295898,6,-0.982826292514801,1.0274617671966553,0.26777568459510803
2400,0.07930466178804636,7.671035996615253e-09,1.7907357215881348,6,-1.1083093881607056,1.0185123682022095,0.2642953598499298
2600,0.0793742848932743,7.010276903022277e-09,1.7908381223678589,6,-1.0301949977874756,1.0654267072677612,0.263569221496582
2800,0.07957528591156006,6.3621810661427224e-09,1.7909202575683594,6,-0.990829348564148,0.9468193054199219,0.26603167891502383
3000,0.07926028434187174,5.734117354995197e-09,1.7908010482788086,6,-0.9868378639221191,1.0319794416427612,0.2640934431552887
3200,0.0793088522553444,5.132356663209145e-09,1.7906607389450073,6,-0.9994303584098816,0.9327386021614075,0.26357128024101256
3400,0.07943344917148351,4.5620157619083186e-09,1.7908358573913574,6,-0.9721532464027405,0.959136962890625,0.26608866572380063
3600,0.08003712631762028,4.0270445464718575e-09,1.7907514572143555,6,-0.9263484477996826,0.9914014935493469,0.2653395020961761
3800,0.07907553143799305,3.5302526365447264e-09,1.790830135345459,6,-0.9077587127685547,1.1053096055984497,0.2643838465213776
4000,0.0784790539368987,3.073369934361139e-09,1.7908344268798828,6,-0.9588112831115723,0.9628379940986633,0.2638843595981598
4200,0.0797573421150446,2.6571348215171426e-09,1.7907078266143799,6,-0.9571688771247864,0.9802566766738892,0.2668439996242523
4400,0.07903570033609868,2.2814031837489274e-09,1.7907353639602661,6,-1.0054142475128174,0.971484899520874,0.2651405882835388
4600,0.07996922828257085,1.9452713734549845e-09,1.7908074855804443,6,-1.0246682167053223,1.0052313804626465,0.2669336485862732
4800,0.07884277060627937,1.6472065035839656e-09,1.7908761501312256,6,-0.9751073718070984,1.0322247743606567,0.26460483551025393
5000,0.07946282986551523,1.3851780498274706e-09,1.790763020515442,6,-0.9735215306282043,0.9921643137931824,0.26804455518722536
5200,0.0790789483487606,1.15678554610554e-09,1.7908318042755127,6,-0.9685677886009216,0.9378368854522705,0.2655817902088165
5400,0.07993114482611417,9.59378112636487e-10,1.7907929420471191,6,-1.0731321573257446,1.01419997215271,0.2664099335670471
5600,0.07888124093413353,7.901625802042217e-10,1.7908282279968262,6,-0.9537726640701294,0.9332807660102844,0.2658115839958191
5800,0.07933969311416149,6.462979995380296e-10,1.7908189296722412,6,-1.0482202768325806,0.9009641408920288,0.265255823135376
6000,0.07943976506590843,5.249752928269312e-10,1.7906575202941895,6,-1.0007097721099854,0.914606511592865,0.26634116053581236
6200,0.0793730517104268,4.2348167025602865e-10,1.7907345294952393,6,-1.0780117511749268,0.9135826826095581,0.26674130439758303
6400,0.07958757199347019,3.39250167064546e-10,1.7908620834350586,6,-1.1230003833770752,0.9801034927368164,0.2683452749252319
6600,0.07968231592327356,2.698952387138976e-10,1.790719985961914,6,-0.9538365602493286,0.9605256915092468,0.265037876367569
6800,0.07949398394674062,2.1323577852008002e-10,1.7907997369766235,6,-1.0328093767166138,0.9601829051971436,0.2674190175533295
7000,0.07847835097461939,1.6730719925468297e-10,1.7908036708831787,6,-1.026386022567749,1.055199384689331,0.26530868411064146
7200,0.07940177209675311,1.3036436158764302e-10,1.7909120321273804,6,-0.9742211103439331,1.0103808641433716,0.26844276905059816
7400,0.07953425239771604,1.0087715727454395e-10,1.790840983390808,6,-1.0565427541732788,1.057896375656128,0.264539715051651
7600,0.07937668308615685,7.752048629583696e-11,1.790757179260254,6,-0.9972691535949707,0.9923484921455383,0.268062949180603
7800,0.07879508879035711,5.916022834780579e-11,1.790653109550476,6,-1.0936110019683838,0.9070148468017578,0.26553258299827576
8000,0.07895029030740261,4.483662298466699e-11,1.7908475399017334,6,-1.0350602865219116,0.9421764612197876,0.26762953877449036
8200,0.07969126764684915,3.374625999226492e-11,1.7908844947814941,6,-0.9996185898780823,1.0464961528778076,0.26571847796440123
8400,0.0793582258746028,2.522365986712596e-11,1.7907942533493042,6,-1.0447930097579956,1.0333365201950073,0.26664518713951113
8600,0.07938528947532177,1.8723207690825938e-11,1.790842890739441,6,-0.9511163234710693,0.9247636795043945,0.2662807786464691
8800,0.07969327904284,1.3802002706440521e-11,1.7906780242919922,6,-1.0187033414840698,0.963066041469574,0.2654056453704834
9000,0.07954305522143841,1.0104007541100106e-11,1.7908096313476562,6,-1.0161197185516357,0.9693934321403503,0.26715048909187317
9200,0.07875094637274742,7.345729218941677e-12,1.7907334566116333,6,-0.9351304173469543,1.0436053276062012,0.2644217562675476
9400,0.07918687757104635,5.303540244329551e-12,1.7907212972640991,6,-0.983862578868866,1.008697509765625,0.2672479164600372
9600,0.07995093453675509,3.802651470783315e-12,1.7906709909439087,6,-1.0940991640090942,0.9591014981269836,0.2657907497882843
9800,0.07914989456534385,2.7076771246903578e-12,1.7908316850662231,6,-1.019840955734253,0.9804954528808594,0.26726658463478087
10000,0.07920859269797802,1.9146832128458967e-12,1.7909398078918457,6,-0.9964633584022522,0.9910218715667725,0.2655222487449646
10200,0.07890197042375803,1.3445801122596846e-12,1.790730595588684,6,-0.9674022793769836,0.9431575536727905,0.2662428903579712
10400,0.07914966970682144,9.377047955460703e-13,1.7908515930175781,6,-1.0502265691757202,0.9079917669296265,0.26582577943801877
10600,0.08003171108663082,6.494344025931724e-13,1.7907847166061401,6,-0.957567036151886,1.0310262441635132,0.26408098220825194
10800,0.0793242221698165,4.46677569849407e-13,1.7907516956329346,6,-1.0373566150665283,0.9261088967323303,0.26700390458106993
11000,0.07888734187930822,3.0510034489071824e-13,1.7908380031585693,6,-1.0835820436477661,1.0025874376296997,0.2669430601596832
11200,0.07958094418048858,2.0695739656476882e-13,1.790717601776123,6,-0.9805933237075806,1.083954095840454,0.2664149522781372
11400,0.0793616958335042,1.394148084817268e-13,1.7907731533050537,6,-0.9748520255088806,1.0054612159729004,0.26709548354148865
11600,0.07937323644757271,9.326668922758717e-14,1.7907800674438477,6,-1.0209416151046753,1.010567307472229,0.26475643992424014
11800,0.07923913590610027,6.196321089625548e-14,1.7907519340515137,6,-1.0675712823867798,1.0426080226898193,0.2671110594272614
12000,0.07911757886409759,4.0881890311047406e-14,1.7908415794372559,6,-0.9988945722579956,1.016237735748291,0.26668076276779173
12200,0.07933486830443144,2.6786608037433773e-14,1.790802240371704,6,-1.0041923522949219,1.0234935283660889,0.26686697602272036
12400,0.07912005223333836,1.7429871165050047e-14,1.790682077407837,6,-1.0120328664779663,1.0653611421585083,0.26615877509117125
12600,0.07939354069530964,1.1263162013585115e-14,1.7908304929733276,6,-0.9558748006820679,0.9409692287445068,0.26674628973007203
12800,0.07933227688074113,7.22796740626156e-15,1.7908343076705933,6,-0.9782754182815552,1.0332326889038086,0.2672830414772034
13000,0.07960120104253292,4.606400978710085e-15,1.7906620502471924,6,-0.9758871793746948,1.0019232034683228,0.2641666781902313
13200,0.07965329453349114,2.915392244681586e-15,1.7907178401947021,6,-0.9505939483642578,0.9931865334510803,0.26432153582572937
13400,0.07969495628029108,1.832407027058737e-15,1.7907589673995972,6,-1.0123882293701172,0.9947246313095093,0.26756213545799257
13600,0.07892527986317872,1.1437644741188266e-15,1.7907114028930664,6,-0.9598047137260437,1.0380116701126099,0.26481499075889586
13800,0.0795760478824377,7.089913840840421e-16,1.7908649444580078,6,-0.9855037927627563,0.949150800704956,0.2665605962276459
14000,0.07908488344401121,4.364505167725175e-16,1.7907073497772217,6,-1.0576900243759155,0.9844324588775635,0.264917756319046
